	0
ENSMUSG00000014980	0.20226257
ENSMUSG00000015002	0.16214556
ENSMUSG00000015013	0.06600778
ENSMUSG00000015016	0.3308212
ENSMUSG00000015023	0.028977599
ENSMUSG00000015087	0.5991746
ENSMUSG00000015092	-0.18740977
ENSMUSG00000015112	-0.058086805
ENSMUSG00000015120	-0.42207566
ENSMUSG00000015126	0.27243146
ENSMUSG00000015143	-0.24062821
ENSMUSG00000015149	0.23328571
ENSMUSG00000015176	-0.07600533
ENSMUSG00000015189	0.46233803
ENSMUSG00000015202	0.20311615
ENSMUSG00000015247	0.28599387
ENSMUSG00000015305	0.39922315
ENSMUSG00000015337	-0.6050352
ENSMUSG00000015341	0.18560505
ENSMUSG00000015354	0.056747697
ENSMUSG00000015357	0.16976273
ENSMUSG00000015377	0.6011036
ENSMUSG00000015461	0.48894373
ENSMUSG00000015488	0.72612166
ENSMUSG00000015522	-0.43280658
ENSMUSG00000015536	0.0732144
ENSMUSG00000015568	0.022464255
ENSMUSG00000015575	-0.5854217
ENSMUSG00000015597	0.09884057
ENSMUSG00000015605	0.36803836
ENSMUSG00000015647	-0.48950237
ENSMUSG00000015656	-0.818151
ENSMUSG00000015671	-0.4597021
ENSMUSG00000015672	0.022025667
ENSMUSG00000015714	-0.2175221
ENSMUSG00000015748	0.3709578
ENSMUSG00000015750	-0.46893063
ENSMUSG00000015755	0.17443976
ENSMUSG00000015757	0.084666535
ENSMUSG00000015759	0.019283282
ENSMUSG00000015776	0.032672882
ENSMUSG00000015790	-0.10338575
ENSMUSG00000015804	-0.020833772
ENSMUSG00000015806	-0.56329614
ENSMUSG00000015837	-0.18797423
ENSMUSG00000015839	0.010190474
ENSMUSG00000015880	0.16850023
ENSMUSG00000015882	0.45150638
ENSMUSG00000015889	0.032772608
ENSMUSG00000015932	-0.4065117
ENSMUSG00000015944	0.104745254
ENSMUSG00000015961	0.3191883
ENSMUSG00000015971	0.03172068
ENSMUSG00000015994	-0.022004755
ENSMUSG00000016018	-0.012219647
ENSMUSG00000016181	0.28663263
ENSMUSG00000016252	-0.6621238
ENSMUSG00000016253	0.45435572
ENSMUSG00000016256	0.1539688
ENSMUSG00000016257	0.15927371
ENSMUSG00000016319	-0.9067869
ENSMUSG00000016344	-0.20997445
ENSMUSG00000016386	0.13108055
ENSMUSG00000016409	0.20244543
ENSMUSG00000016427	-0.29904455
ENSMUSG00000016477	0.05006634
ENSMUSG00000016487	0.5011091
ENSMUSG00000016503	-0.07277818
ENSMUSG00000016510	0.5195402
ENSMUSG00000016520	-0.055681355
ENSMUSG00000016526	0.021330008
ENSMUSG00000016541	-0.58934337
ENSMUSG00000016552	-0.41796154
ENSMUSG00000016554	-0.43730766
ENSMUSG00000016619	0.039545603
ENSMUSG00000016664	-0.03829378
ENSMUSG00000016757	0.09934713
ENSMUSG00000016831	-0.025615882
ENSMUSG00000016833	0.68493927
ENSMUSG00000016921	-0.36959642
ENSMUSG00000016933	0.17217812
ENSMUSG00000016946	-0.015794916
ENSMUSG00000017176	0.4285275
ENSMUSG00000017221	-0.31781408
ENSMUSG00000017264	0.03880344
ENSMUSG00000017286	-0.360501
ENSMUSG00000017288	0.030044759
ENSMUSG00000017291	0.67897123
ENSMUSG00000017299	-0.13865665
ENSMUSG00000017307	0.12558088
ENSMUSG00000017376	-0.22953422
ENSMUSG00000017386	-0.36916056
ENSMUSG00000017421	0.010396916
ENSMUSG00000017428	-0.5265726
ENSMUSG00000017478	-0.11824743
ENSMUSG00000017485	0.024724096
ENSMUSG00000017493	-0.03399872
ENSMUSG00000017499	0.18286423
ENSMUSG00000017548	-0.21628074
