	0
ENSMUSG00000015750	0.51786613
ENSMUSG00000015755	1.0562341
ENSMUSG00000015757	0.7697121
ENSMUSG00000015759	0.73725736
ENSMUSG00000015776	0.39018494
ENSMUSG00000015790	0.14305434
ENSMUSG00000015804	0.70128804
ENSMUSG00000015806	0.68311095
ENSMUSG00000015837	0.8979562
ENSMUSG00000015839	0.6054925
ENSMUSG00000015880	0.8658373
ENSMUSG00000015882	0.45934185
ENSMUSG00000015889	0.7932894
ENSMUSG00000015932	0.80469525
ENSMUSG00000015944	0.40089998
ENSMUSG00000015961	0.505682
ENSMUSG00000015971	0.60444164
ENSMUSG00000015994	0.75789726
ENSMUSG00000016018	0.73280346
ENSMUSG00000016181	0.59743035
ENSMUSG00000016252	0.95615894
ENSMUSG00000016253	0.22783883
ENSMUSG00000016256	0.9342016
ENSMUSG00000016257	0.5347834
ENSMUSG00000016319	0.18437609
ENSMUSG00000016344	0.67917764
ENSMUSG00000016386	1.1067584
ENSMUSG00000016409	0.5527433
ENSMUSG00000016427	0.40574002
ENSMUSG00000016477	0.6226509
ENSMUSG00000016487	1.0064485
ENSMUSG00000016503	0.9213804
ENSMUSG00000016510	0.85137045
ENSMUSG00000016520	0.45055908
ENSMUSG00000016526	0.4753028
ENSMUSG00000016541	0.8289236
ENSMUSG00000016552	0.6592812
ENSMUSG00000016554	0.5183372
ENSMUSG00000016619	0.76397675
ENSMUSG00000016664	0.69907534
ENSMUSG00000016757	0.7669824
ENSMUSG00000016831	0.19656815
ENSMUSG00000016833	1.0579747
ENSMUSG00000016921	0.83271265
ENSMUSG00000016933	0.62216425
ENSMUSG00000016946	0.965274
ENSMUSG00000017176	0.83384573
ENSMUSG00000017221	0.9199182
ENSMUSG00000017264	0.370651
ENSMUSG00000017286	0.70030755
ENSMUSG00000017288	0.8817112
ENSMUSG00000017291	0.69576913
ENSMUSG00000017299	0.5730752
ENSMUSG00000017307	0.19305798
ENSMUSG00000017376	0.48286414
ENSMUSG00000017386	0.049015887
ENSMUSG00000017421	0.61616075
ENSMUSG00000017428	0.7512196
ENSMUSG00000017478	0.7630291
ENSMUSG00000017485	0.85207474
ENSMUSG00000017493	0.44290954
ENSMUSG00000017499	0.7333642
ENSMUSG00000017548	0.88360536
ENSMUSG00000017550	1.15154
ENSMUSG00000017561	1.335692
ENSMUSG00000017615	0.58003664
ENSMUSG00000017631	0.58309937
ENSMUSG00000017639	0.36710656
ENSMUSG00000017667	-0.021990027
ENSMUSG00000017670	0.7076293
ENSMUSG00000017677	0.8097126
ENSMUSG00000017679	0.75631714
ENSMUSG00000017686	0.97462434
ENSMUSG00000017707	0.46750188
ENSMUSG00000017715	0.7010499
ENSMUSG00000017716	0.57641053
